date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:57:49	48377/48377	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:25:48%20GMT	https://peruoffset.pe/assets/images/lineas/higiene-y-limpieza/higiene-y-limpieza-3.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/higiene-y-limpieza/higiene-y-limpieza-3.jpg	(from https://peruoffset.pe/higiene-y-limpieza.html)
10:57:49	71718/71718	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:25:48%20GMT	https://peruoffset.pe/assets/images/lineas/higiene-y-limpieza/higiene-y-limpieza-2.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/higiene-y-limpieza/higiene-y-limpieza-2.jpg	(from https://peruoffset.pe/higiene-y-limpieza.html)
10:57:49	39148/39148	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:25:50%20GMT	https://peruoffset.pe/assets/images/lineas/higiene-y-limpieza/higiene-y-limpieza-4.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/higiene-y-limpieza/higiene-y-limpieza-4.jpg	(from https://peruoffset.pe/higiene-y-limpieza.html)
10:57:49	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Sep%202023%2015:57:48%20GMT	https://peruoffset.pe/belleza-y-perfumeria.html	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/belleza-y-perfumeria.html	(from https://peruoffset.pe/higiene-y-limpieza.html)
10:57:50	1989/1989	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:47%20GMT	https://peruoffset.pe/assets/images/lineas/laboratorios-farmaceuticos/thumbs/thumbs-laboratorios-farmaceuticos-1.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/laboratorios-farmaceuticos/thumbs/thumbs-laboratorios-farmaceuticos-1.jpg	(from https://peruoffset.pe/laboratorios-farmaceuticos.html)
10:57:50	2658/2658	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:47%20GMT	https://peruoffset.pe/assets/images/lineas/laboratorios-farmaceuticos/thumbs/thumbs-laboratorios-farmaceuticos-2.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/laboratorios-farmaceuticos/thumbs/thumbs-laboratorios-farmaceuticos-2.jpg	(from https://peruoffset.pe/laboratorios-farmaceuticos.html)
10:57:50	1507/1507	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:48%20GMT	https://peruoffset.pe/assets/images/lineas/laboratorios-farmaceuticos/thumbs/thumbs-laboratorios-farmaceuticos-3.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/laboratorios-farmaceuticos/thumbs/thumbs-laboratorios-farmaceuticos-3.jpg	(from https://peruoffset.pe/laboratorios-farmaceuticos.html)
10:57:50	1847/1847	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:48%20GMT	https://peruoffset.pe/assets/images/lineas/laboratorios-farmaceuticos/thumbs/thumbs-laboratorios-farmaceuticos-4.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/laboratorios-farmaceuticos/thumbs/thumbs-laboratorios-farmaceuticos-4.jpg	(from https://peruoffset.pe/laboratorios-farmaceuticos.html)
10:57:51	35629/35629	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:25:53%20GMT	https://peruoffset.pe/assets/images/lineas/laboratorios-farmaceuticos/laboratorios-farmaceuticos-1.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/laboratorios-farmaceuticos/laboratorios-farmaceuticos-1.jpg	(from https://peruoffset.pe/laboratorios-farmaceuticos.html)
10:57:51	25439/25439	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:25:54%20GMT	https://peruoffset.pe/assets/images/lineas/laboratorios-farmaceuticos/laboratorios-farmaceuticos-3.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/laboratorios-farmaceuticos/laboratorios-farmaceuticos-3.jpg	(from https://peruoffset.pe/laboratorios-farmaceuticos.html)
10:57:51	50204/50204	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:25:53%20GMT	https://peruoffset.pe/assets/images/lineas/laboratorios-farmaceuticos/laboratorios-farmaceuticos-2.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/laboratorios-farmaceuticos/laboratorios-farmaceuticos-2.jpg	(from https://peruoffset.pe/laboratorios-farmaceuticos.html)
10:57:51	36122/36122	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:25:54%20GMT	https://peruoffset.pe/assets/images/lineas/laboratorios-farmaceuticos/laboratorios-farmaceuticos-4.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/laboratorios-farmaceuticos/laboratorios-farmaceuticos-4.jpg	(from https://peruoffset.pe/laboratorios-farmaceuticos.html)
10:57:52	2136/2136	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:52%20GMT	https://peruoffset.pe/assets/images/lineas/retail-moda-accesorios/thumbs/thumbs-retail-1.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/retail-moda-accesorios/thumbs/thumbs-retail-1.jpg	(from https://peruoffset.pe/retail-moda-accesorios.html)
10:57:52	2902/2902	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:52%20GMT	https://peruoffset.pe/assets/images/lineas/retail-moda-accesorios/thumbs/thumbs-retail-2.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/retail-moda-accesorios/thumbs/thumbs-retail-2.jpg	(from https://peruoffset.pe/retail-moda-accesorios.html)
10:57:52	2479/2479	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:52%20GMT	https://peruoffset.pe/assets/images/lineas/retail-moda-accesorios/thumbs/thumbs-retail-3.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/retail-moda-accesorios/thumbs/thumbs-retail-3.jpg	(from https://peruoffset.pe/retail-moda-accesorios.html)
10:57:52	2475/2475	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:53%20GMT	https://peruoffset.pe/assets/images/lineas/retail-moda-accesorios/thumbs/thumbs-retail-4.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/retail-moda-accesorios/thumbs/thumbs-retail-4.jpg	(from https://peruoffset.pe/retail-moda-accesorios.html)
10:57:53	41120/41120	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:25:58%20GMT	https://peruoffset.pe/assets/images/lineas/retail-moda-accesorios/retail-1.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/retail-moda-accesorios/retail-1.jpg	(from https://peruoffset.pe/retail-moda-accesorios.html)
10:57:53	48858/48858	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:25:59%20GMT	https://peruoffset.pe/assets/images/lineas/retail-moda-accesorios/retail-3.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/retail-moda-accesorios/retail-3.jpg	(from https://peruoffset.pe/retail-moda-accesorios.html)
10:57:53	54695/54695	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:25:59%20GMT	https://peruoffset.pe/assets/images/lineas/retail-moda-accesorios/retail-2.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/retail-moda-accesorios/retail-2.jpg	(from https://peruoffset.pe/retail-moda-accesorios.html)
10:57:54	65261/65261	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:01%20GMT	https://peruoffset.pe/assets/images/lineas/retail-moda-accesorios/retail-4.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/retail-moda-accesorios/retail-4.jpg	(from https://peruoffset.pe/retail-moda-accesorios.html)
